英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,美国中国文化艺术基金会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18701648259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,碧索画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89837916　13261910732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,多尚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-80466120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,力源艺林,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—82235288/82237173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,吉祥字画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18603295621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三斯堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51369296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国人民大学出版社艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62515661 62511558 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怀素书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52290381 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,周逢俊美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141116726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,hi小店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,前方艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64384911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,威诺里萨艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64326755         13611280002    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大千画廊美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-83158118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新光文苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65305888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,在3画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(86) 010 59789875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,箭厂空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, arrowfactory@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,林平（中画）馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52100834  18600333535   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三艺堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201303696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺铭东方艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610-68647497/68647487 15601241856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亿象空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,春波罗画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910523496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,@艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89579983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,耕砚堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-62875291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,俄罗斯艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59002361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,涵坊阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010- 68527126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅琪画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52091153 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,原实画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89528955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珊和羽画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—59789771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上乘艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101148459　15011249407 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,观•空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京青年书画社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-66118551  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方逸轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18310941871 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华嘉典藏 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 6528 0691/0692 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大雅堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18028691888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,采露堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13466401205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荣信华兴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718823875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,徕卡画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852-6138 62188 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京知凡画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15321903913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壹号艺术庭院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910190215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博雅艺术院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52896761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,经典自然艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18601916741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,印象街艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-8951 6484  15110071853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,取翠斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601137698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,坤达国际文化（北京）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124 8168 13701013840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京聚玉斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612897658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,地一现场 LOOK ART SPACE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789172 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,哈斯 Hass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18310614738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瞳空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 52476992  13501089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京新中国画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13908497899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大河湾美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13693682266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,lampard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612997785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名人画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kc36598@126.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-76567876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIHEY艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,永诚阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15510251108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,经典美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-68723369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京意空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810731520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,燕生画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910969984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九余堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13786852777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新中国画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911192626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,启轩斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01063033227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,D空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810798583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,树美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13621273730 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,家里画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84025613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玖×玖画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大尘：13371690828、赵雪：13311294683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汇巨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京1+1艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84191668 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中和百年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18001365601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京视觉经典美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65285856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,儒仕儒家国粹艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810564208 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,慕兰轩 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801322987 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京淘宝画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13651261050 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北大星光艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85980999-617 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,季则夫工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-81299667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,非也画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18001246196 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,慧喜文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910159111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,巴特尔画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611258931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIRACLE画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13821345005 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰祥阁 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701219497 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,光明画店 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010806889 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫燕画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15611011559 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅文画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610206832 13021153848 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中立策略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811072685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泰达当代艺术博物馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69596882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,发发画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 84302587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京静艺空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610 8456 7945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Asian Art Piers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-212-929-0108 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,“中艺汉视”复兴路画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51606101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华明艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-010-6436 9350 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,琴山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 010)6436-6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京虹湾艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69590008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京野田当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-51273187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大仓库画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86.10.6431.4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,存在画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 (0)10 59789791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,对比窗艺廊（北京）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（8610）64321369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,印象空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64310192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,秀瓷当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 64319181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荣宝斋精品画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)63153362  63031884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,意中艺术工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 59789462 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壹空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 (0)10 59789794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎峰空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,高地画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64377177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汇巨艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010- 64328638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芝兰.BEIJING ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01058769248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京博艺雅苑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-83153288；82295588；13801102525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荣会艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58264609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青铜时代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-81653686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逍遥斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901204254 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京环球华韵书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87885188 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,旭空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910517601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,木渡里Muduri Gallery ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668210701 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,时光艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-80508960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,同画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801342917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国中美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10 89516554 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,信芳庐画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64003135 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朝廷画馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13426176961 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,闲闲堂画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—-51621395 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京中间美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-6273 0230 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,世尊名麓文化会馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010－85781288 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,二王堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810293212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸿艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-57626293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Asian Art Works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 5762 6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博古斋画廊（北京）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13391663333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天津画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15911176129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
